
query,execution_time
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.2",9.83659999747033e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",0.00010323600008632638
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1769",0.00022425300016948313
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.968600003645406e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.2049999870432657e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.856599998172896e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",5.411400002230948e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 2 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.4",0.00018205499986834184
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.1 ORDER BY tr.averageRating DESC LIMIT 5",6.60010000501643e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'composer' AND tb.startYear >= 1894 ORDER BY tb.startYear",0.0001519180000286724
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.8",4.1052999904422904e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.728699994098861e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 144",0.0001366930000585853
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.180600015184609e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.1446000118885422e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",0.00017722299980960088
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",6.314999995993276e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 12 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.2",0.00016339800004061544
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.5 ORDER BY tr.averageRating DESC LIMIT 5",3.236099996684061e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'self' AND tb.startYear >= 1925 ORDER BY tb.startYear",0.00014891699993313523
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.8",4.143399996792141e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.987299987784354e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1010",0.00013779999994767422
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.197199998794531e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.245699988634442e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.982500008234638e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",5.185999998502666e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 6 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.6",0.00012875800007350335
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.3 ORDER BY tr.averageRating DESC LIMIT 5",7.670900004086434e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'director' AND tb.startYear >= 1935 ORDER BY tb.startYear",0.00015743799986012164
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.9",0.00014990800013947592
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",4.033799996250309e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 356",0.00013478599998961727
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.190300003552693e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.052600007118599e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.720100009260932e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",0.00019396600009713438
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 10 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.0",0.00016812599983495602
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.0 ORDER BY tr.averageRating DESC LIMIT 5",5.931700002292928e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'director' AND tb.startYear >= 1937 ORDER BY tb.startYear",0.00017500700005257386
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.8",4.622000005838345e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",4.155300007369078e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2378",0.0001393109998844011
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",3.0576999961340334e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,2.360600001338753e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.975799988140352e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",0.00013688700005332066
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 8 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.4",0.00017795200005821243
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.6 ORDER BY tr.averageRating DESC LIMIT 5",6.538899992847291e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1944 ORDER BY tb.startYear",0.0001544719998491928
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.6",4.977699995833973e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",2.2916000034456374e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 202",9.142299995801295e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.7720999949233374e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.1137999990751268e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",3.728700016836228e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.8044000146110193e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 10 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.5",3.405600000405684e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.5 ORDER BY tr.averageRating DESC LIMIT 5",1.4011000075697666e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'composer' AND tb.startYear >= 1897 ORDER BY tb.startYear",8.926999998948304e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.9",2.0934000076522352e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",1.8786000055115437e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1675",7.630200002495258e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.627799997550028e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.056200017046649e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",3.5817000025417656e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.6756999886856647e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 1 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.9",0.0001995559998704266
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.7 ORDER BY tr.averageRating DESC LIMIT 5",7.748999996692874e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'self' AND tb.startYear >= 1934 ORDER BY tb.startYear",8.607699987805972e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.9",2.1435000007841154e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",3.803599997809215e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 2843",0.0001137940000717208
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.7961999901672243e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.3282000054459786e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",4.267300005267316e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.7976000183116412e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 4 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.8",9.06190000478091e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.1 ORDER BY tr.averageRating DESC LIMIT 5",9.993200001190417e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'self' AND tb.startYear >= 1921 ORDER BY tb.startYear",2.4068999891824205e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.8",2.1035999907326186e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",1.8603000171424355e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 619",7.830399999875226e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.6166000023076776e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.3741999964622664e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",6.335900002341077e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.999999992425728e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 12 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.7",8.035700011532754e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 6.0 ORDER BY tr.averageRating DESC LIMIT 5",3.1872000135990675e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'cinematographer' AND tb.startYear >= 1928 ORDER BY tb.startYear",8.761000003687514e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.9",2.122299997608934e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",1.8931999875348993e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1985",7.593899999847054e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.6210000012506498e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.0514999985389295e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",3.666599991447583e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.6239000135319657e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 10 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 5.2",8.715500007383525e-05
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 5.4 ORDER BY tr.averageRating DESC LIMIT 5",3.5453000009511015e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'self' AND tb.startYear >= 1925 ORDER BY tb.startYear",2.0317999997132574e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 6.0",2.998900004058669e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",8.857500006342889e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 986",0.00011332300005051366
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.7992000039157574e-05
SELECT nb.primaryName FROM name_basics nb WHERE nb.deathYear IS NULL AND EXISTS (SELECT 1 FROM title_principals tp WHERE tp.nconst = nb.nconst) ORDER BY nb.primaryName,1.1589999985517352e-05
"SELECT tp.category, COUNT(*) as num_people, AVG(tr.averageRating) AS avg_rating FROM title_principals tp JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY tp.category ORDER BY avg_rating DESC",3.6408000141818775e-05
"SELECT tb.startYear, SUBSTR(tb.genres, 1, INSTR(tb.genres, ',')-1) AS firstGenre, COUNT(*) AS num_titles FROM title_basics tb WHERE tb.startYear IS NOT NULL GROUP BY tb.startYear, firstGenre ORDER BY tb.startYear",2.693400006137381e-05
"SELECT tconst, primaryTitle FROM title_basics WHERE runtimeMinutes >= 11 UNION SELECT tb.tconst, tb.primaryTitle FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating >= 6.0",0.00011814499998763495
"SELECT tb.tconst, tb.primaryTitle, tr.averageRating FROM title_basics tb JOIN title_ratings tr ON tb.tconst = tr.tconst WHERE tr.averageRating > 7.0 ORDER BY tr.averageRating DESC LIMIT 5",1.729199993860675e-05
"SELECT nb.primaryName, tb.primaryTitle FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_basics tb ON tp.tconst = tb.tconst WHERE tp.category = 'composer' AND tb.startYear >= 1903 ORDER BY tb.startYear",9.249899994756561e-05
"SELECT nb.primaryName, AVG(tr.averageRating) AS avg_rating FROM name_basics nb JOIN title_principals tp ON nb.nconst = tp.nconst JOIN title_ratings tr ON tp.tconst = tr.tconst GROUP BY nb.primaryName HAVING avg_rating > 5.1",8.722200004740444e-05
"SELECT nb.primaryName AS directorName, COUNT(*) AS num_titles FROM title_crew tc JOIN name_basics nb ON tc.directors = nb.nconst JOIN title_basics tb ON tc.tconst = tb.tconst GROUP BY nb.primaryName ORDER BY num_titles DESC",2.143899996553955e-05
"SELECT te.tconst, te.parentTconst, tb.primaryTitle AS seriesTitle, tr.averageRating FROM title_episode te LEFT JOIN title_basics tb ON te.parentTconst = tb.tconst LEFT JOIN title_ratings tr ON te.tconst = tr.tconst WHERE tr.numVotes > 1907",7.387999994534766e-05
"SELECT tconst, primaryTitle, runtimeMinutes FROM title_basics WHERE runtimeMinutes > (SELECT AVG(runtimeMinutes) FROM title_basics WHERE runtimeMinutes IS NOT NULL)",1.601200006007275e-05
